  -3.5892463836509236E-002 -0.13636922020193376        5.6424230921126473E-002
   1.4236912304501637E-002  0.58780794433542161       0.33087400313856485     
  0.13995575751687950      -0.22976676300476861       0.37925066570640964     
   8.9986370514749670E-002  -4.7541523291816601E-002   1.7193131271378004E-003
  0.27468627485733510       0.13606426830667040       0.72030484885063184     
 -0.22701175844603938       0.15874704511193305       0.94303460463148059     
  -2.7473607488946339E-002 -0.31810915919906124      -0.29137516782479955     
 -0.50777215594616587      -0.23530295542893187      -0.70998378072800006     
 -0.18803556160074075      -0.79321837316559529       0.32035211583541878     
 -0.29196875178237924      -0.45805842506368788        4.5183938985145611E-002
  0.26116712252039398      -0.74822629952830444      -0.19600388523631551     
  -7.6176275330140042E-002 -0.11770973598879575      -0.45269270207673085     
  0.74159493895866069      -0.55111818900059939       -4.0708993016369766E-002
  0.37886403629143217       0.46974793051482000      -0.41195076332401093     
  0.33417924939877430      -0.10661805889194165       0.18848573641370980     
 -0.25947095907350093      -0.45558231253171400      -0.77282056763472395     
 -0.34769320472247456       0.32701784965558067       0.25406722097848466     
 -0.18564763354638347      -0.70760466262866983      -0.45375249616072644     
   1.8653450812473826E-002 -0.56472489114318947       0.77784020624473738     
  0.47522982798107449      -0.53816755842987685      -0.33677581776516829     
 -0.32717996933055349        7.2860222318920087E-003 -0.92181311744544492     
  0.26339488159490565       0.50359959086976036       0.22806841865639083     
  0.68025280202582117       0.22808220395258361      -0.16923575330964269     
 -0.39971845223177582       -1.8378413827719431E-002 -0.79697547940726787     
 -0.47910845134810542       0.73651966020538384       0.36219785865716903     
 -0.30369971796524631       0.54557318715124148      -0.33775216090297633     
 -0.14037692134750013       0.64614575943063324       0.55459285361206589     
  0.79608421018575704       0.15918086201143833      -0.30091896965423359     
 -0.12787990336180366       0.67766712868175061       0.30184987316651513     
  0.35503176173024142      -0.18610732634300109      -0.31402825691831571     
 -0.19018485799010953      -0.74929546317191753       0.34808573846733992     
  0.41979744520084195       0.13845099123678639      -0.58331754972890848     
 -0.51613162750291486      -0.66482468245620496       -7.5161100294419692E-002
   9.1194051167018397E-002  0.18431673523847869       0.63911087460092020     
 -0.43673925742590414       0.48292852937668451       0.67274488318802494     
 -0.58911634925668199      -0.27843753295095808      -0.32276530992576813     
 -0.30768907236760112      -0.93853473915645136       0.13151677878849122     
  0.22687497783112698       0.34448005391067604      -0.35598681751893713     
 -0.19591611931427177       0.14626371381034975        6.4835720135957731E-002
  -4.9385205562374912E-002  0.58930505739061090       0.69302333431078766     
 -0.23435866818307005      -0.19724074438014405       0.50407496958514875     
  0.59065596327165437      -0.34238243476152963       0.39924217659375594     
